"","tprs","mds+tp","mds+cr","mds+tp 3D","mds+tp+adj","soap"
"1",0.327862153526568,0.281089701660957,0.356773360733554,0.258129780551927,0.306429716683564,0.218929002878144
"2",0.342011855375778,0.29536705097951,0.292609554412065,0.292975936982721,0.321345168122309,0.201123168865494
"3",0.264742203316647,0.188888945271361,0.198207070477307,0.167524546844320,0.283985714468488,0.154855223579790
"4",0.282021687076254,0.252541597705419,0.272964903667107,0.228218306665816,0.287327974288308,0.338510061933232
"5",0.429173030894004,0.296951229591020,0.359907547521404,0.249907288354383,0.35150276880496,0.361266590522177
"6",0.333967095415826,0.251352591472193,0.231839937796169,0.204264957978225,0.331394768068501,0.21344368359048
"7",0.404957510224532,0.328373199161115,0.322630712564414,0.292883640683976,0.401305756356875,0.281407474567603
"8",0.614923191165396,0.459550855690623,0.361428844895472,0.347420375138237,0.592524385286297,0.36691676339204
"9",0.435278242419254,0.299211053255259,0.29080621962715,0.297712275068044,0.331244995306639,0.243923321523245
"10",0.417291162934672,0.314568691125093,0.324042538983454,0.286419845361510,0.361440336944808,0.270329462696374
"11",0.422862855340389,0.294431487372832,0.294592795024877,0.303693334059549,0.301632170484542,0.243043300029910
"12",0.294401236455584,0.264404225027413,0.281191145182695,0.247714574501364,0.333240764323012,0.186343903270570
"13",0.433833506154103,0.40047543008238,0.357067351277944,0.308732444539117,0.505607305611306,0.268574723535583
"14",0.322132901894669,0.256743707737454,0.316526352192972,0.334975808519224,0.269593467663366,0.221573231371886
"15",0.266765698129479,0.278572565883617,0.296375787578487,0.266864109841151,0.323736502479377,0.192965548023320
"16",0.309470834143473,0.248256252558184,0.246577600973953,0.250580284030817,0.293102764114181,0.21197809784257
"17",0.377357579766193,0.300332240856540,0.348872636573758,0.267407308960775,0.29917510709026,0.212126338106778
"18",0.439162695068829,0.247357430443978,0.246469264135581,0.213021788139606,0.309043205902077,0.361674495451636
"19",0.368071892090129,0.255822169123221,0.303882430321252,0.234633493743683,0.275695417920105,0.195089011530180
"20",0.287804588551595,0.269670498974942,0.361461211581946,0.314942790514638,0.374838634086599,0.191469394915628
"21",0.271969692254943,0.286393883909706,0.347298245034924,0.263974189727656,0.476334181336504,0.17902870566102
"22",0.364612962100185,0.292857306600241,0.330739001156173,0.362508948910202,0.31837801140544,0.234248971710108
"23",0.358798071556117,0.228140010979245,0.229512116104047,0.224838753672032,0.358168835100924,0.207491953176730
"24",0.234358294112914,0.225372115398875,0.226547149301236,0.265737784102811,0.283972593265555,0.213453679597354
"25",0.522950451900325,0.333334409091139,0.38299310292438,0.385661644845442,0.406602873819993,0.370869573348227
"26",0.319665948878219,0.261238512818320,0.307855278105374,0.250263252338502,0.281512887952818,0.184861855625465
"27",0.273609134830799,0.183120577455419,0.232269933465799,0.163285279050880,0.265978525421679,0.137863647710996
"28",0.327944211080907,0.253861870420366,0.262042908862675,0.233635875121640,0.29637228901054,0.185935476850703
"29",0.337284361793687,0.234616779771037,0.293872718160306,0.270652691701128,0.333352325110643,0.213753272688796
"30",0.374542355173851,0.261654127483277,0.275749201297621,0.219914460374665,0.320917813025375,0.212641964506365
"31",0.228540009650428,0.215690874227092,0.200882920803006,0.202281187207667,0.256603417615169,0.122847424546252
"32",0.37404189855145,0.267437124500835,0.328198697243980,0.377299271480994,0.343269387032332,0.220866924609352
"33",0.430823595244073,0.289172335951666,0.289797834693780,0.260262039531351,0.331660447516325,0.290808387414725
"34",0.335409614639590,0.246211790690839,0.227538613569257,0.244181408311487,0.275689346592589,0.214583101694563
"35",0.344671652584064,0.285482762750497,0.258367439024277,0.223748740296497,0.321679200319824,0.210759191957428
"36",0.319186653742436,0.247227979024888,0.239714256173475,0.237814151041261,0.274018346999887,0.167354325127801
"37",0.402491278831048,0.282708873998059,0.27594860760195,0.243005305262162,0.304123471970791,0.262857025390937
"38",0.426386408599952,0.298584075289934,0.381964151665471,0.433600878556998,0.370502760823705,0.292546693373414
"39",0.278371596243975,0.272866578582698,0.274250977268805,0.242994033814808,0.35836524219916,0.235635669504222
"40",0.425217515322652,0.304633485428395,0.340632014335131,0.288812764201796,0.410340875020839,0.233659075894047
"41",0.347235297268929,0.287977198345295,0.275220824700932,0.258404315644216,0.338667685552138,0.234215277890522
"42",0.371734118885606,0.25521032911785,0.281750218292259,0.22509281387125,0.335069600490377,0.237323236103361
"43",0.361433766179632,0.247220616052127,1.68167143992466,0.296316519978782,0.322726171185771,0.223102767072702
"44",0.358648128179177,0.321215125275855,0.380588720219863,0.299075123144679,0.346160678765553,0.243822959512748
"45",0.382967831750391,0.283645227906672,0.328277152452101,0.392281975075612,0.317665883973875,0.289160356534374
"46",0.440790808169401,0.280933930458053,0.323322338686633,0.278027002074807,0.408039483229268,0.268246855070228
"47",0.330930173790168,0.227151621341278,0.227009638599975,0.229000095038061,0.286623631115959,0.186195902852336
"48",0.374251721716374,0.340089159049107,0.370355827529047,0.332402570551483,0.412779643032156,0.288614483027473
"49",0.221201941830359,0.262170842481663,0.240551080808533,0.191141517399808,0.278659488789964,0.157727811611557
"50",0.315950147032128,0.290376549937251,0.32045758749597,0.240540087912342,0.339676696715782,0.164472671756536
"51",0.344744685385476,0.260288661538982,0.30221765776176,0.265791905254794,0.287709626248193,0.223988298604545
"52",0.314856865232935,0.225637255251399,0.262989355512678,0.187813933068057,0.250363283373542,0.245669486048841
"53",0.399890142553662,0.2508768215589,0.306009458555119,0.407951328674418,0.253251146266078,0.268507117304528
"54",0.32690673706769,0.296954086182402,0.378966839188222,0.28816561579844,0.407779390617458,0.223870224597320
"55",0.347966904118908,0.283406503140529,0.288541221312197,0.275332011248973,0.331382914646294,0.262954152513794
"56",0.401231322794595,0.352803356960861,0.392738134995031,0.376248245963606,0.499799451550904,0.370811261612977
"57",0.284868659485212,0.253828412024796,0.209686141621132,0.174740999837112,0.205979112401573,0.173159571131100
"58",0.245316729726572,0.168555907323201,0.218710610185378,0.193089250141791,0.216678970908037,0.232041507771115
"59",0.304261803627866,0.295279188943419,0.300403501014314,0.274423672921168,0.303981115086512,0.197393696397286
"60",0.336659751792477,0.253991923064654,0.285148413652703,0.214953167788793,0.27053522667586,0.239996903641324
"61",0.364025356202382,0.26355015287756,0.31480142269965,0.280940412735375,0.520910923514475,0.190510405713583
"62",0.462400625837052,0.293401745579810,0.394277301804014,0.342696595188384,0.447050284566279,0.300309314179099
"63",0.461044786320569,0.303662451147997,0.342416439634365,0.271575780193521,0.344727037682262,0.222853299086088
"64",0.438443680150942,0.275793644253045,0.279526379866059,0.243482816118398,0.343538539058088,0.206016891348513
"65",0.362694524601679,0.264602686527735,0.217596401707712,0.228085889945715,0.320195601691828,0.218251789744326
"66",0.264457431363414,0.231052545467505,0.271008485736019,0.229915108415006,0.334339287191636,0.226093602885690
"67",0.414892327889482,0.411627394489211,0.325434993698689,0.350736505377542,0.355602840037847,0.288359478916017
"68",0.341638768316306,0.310606839141893,0.345911243159199,0.25042670479505,0.367616780058383,0.227336229830975
"69",0.451748116741583,0.344901917936056,0.376369195634814,0.317286500971817,0.422158158097557,0.30662177280507
"70",0.297291669728494,0.245218776117357,0.266549561689639,0.234924609574983,0.330213917386788,0.201449912596789
"71",0.254589959503716,0.228359706435940,0.278285685576017,0.246141637769292,0.277889805279831,0.217259623527539
"72",0.388475008022916,0.334884085339059,0.353777657440348,0.378931459771435,0.458098846198408,0.229732275158831
"73",0.241234486043317,0.282967515921548,0.221379715263671,0.195677970196810,0.347363213578177,0.157451564043771
"74",0.300808869082103,0.227410234514434,0.2877993675649,0.24749670772377,0.316916305262412,0.182095059353539
"75",0.305146982484852,0.257713704377633,0.255128379519984,0.216711652940572,0.342897604770798,0.205689838151236
"76",0.357763591844708,0.287577285790029,0.375541176444192,0.333979112241427,0.341960662498964,0.28156543989094
"77",0.420310660981762,0.311532651841999,0.312248081017458,0.265823576623811,0.341964872156471,0.321062689153185
"78",0.415080147234993,0.373431624224758,0.460504673645933,0.40935725052243,0.46209117470588,0.255612670618650
"79",0.389686920333895,0.300373794973347,0.292033955064142,0.322079069356462,0.391714545522916,0.205361634499573
"80",0.334068284408951,0.284767038707308,0.260265080988797,0.272852219016646,0.308864685130097,0.180829208220156
"81",0.364258751986064,0.284917786172709,0.292059950715191,0.241157012411357,0.331567706588884,0.233009950103972
"82",0.262538784437536,0.249003948947075,0.221433038075121,0.161824395989235,0.265593439505559,0.159902676887130
"83",0.347880983274405,0.262780574908507,0.266431959675139,0.269394445347271,0.340015468628652,0.215607693001842
"84",0.280067338583972,0.217353123281091,0.278892126714206,0.249041706161641,0.312509015243378,0.279077050047812
"85",0.380076312811821,0.251925207716609,0.254643360283084,0.262763706950987,0.325463269155897,0.258356197095869
"86",0.363484028291792,0.291740037841085,0.360391348606391,0.271086050013566,0.340229504269690,0.16391411146314
"87",0.426357590332592,0.371022521165772,0.517268788932194,0.379975250038152,0.446657739970955,0.326383367910383
"88",0.295461915222492,0.273524805396707,0.289918164426125,0.276642800964023,0.305493023543213,0.222422993296080
"89",0.3902628350542,0.276243025264229,0.278184559152248,0.245159293518157,0.354434174268116,0.198531646209123
"90",0.316310348420348,0.2533149479705,0.272901072628434,0.247509797953408,0.315194425945216,0.396529668817808
