"","tprs","mds+tp","mds+cr","mds+tp 3D","mds+tp+adj","soap"
"1",0.0679128704050634,0.0642365255290014,0.063971528909659,0.0563589560783654,0.0666075035334315,0.0558301184601053
"2",0.0614941873620137,0.0721789647374891,0.0528184018794299,0.0622832352282269,0.0619208138108292,0.0575306509208786
"3",0.078082968927835,0.0696976417607066,0.0500158011906696,0.0516854895474581,0.0689328404324913,0.0403683238913535
"4",0.0846031089366122,0.0880797653362462,0.0644701835756649,0.0659257447582986,0.0796131458700852,0.0639984818793341
"5",0.0924027597465071,0.0738702319583077,0.0578500955464743,0.0575774382192658,0.0819166489667164,0.0649034367274271
"6",0.0899238003495445,0.0753939194747885,0.0840881414168724,0.0589443707630504,0.0639939033138999,0.0626003599118224
"7",0.0893965332509459,0.0934915513361579,0.0639885788103147,0.0619715037066796,0.0794348909884772,0.05703962319104
"8",0.118663524377783,0.0664912712712977,0.0611426693311191,0.0586920340126985,0.0652742455102555,0.0531017153741868
"9",0.143201756980849,0.065030739113615,0.0480087328786707,0.0428887782533356,0.069384467034576,0.0402224487860954
"10",0.0899275645147811,0.0777039920803477,0.0662888185682201,0.061645173816467,0.0711208403267459,0.0593334585864166
"11",0.0712703747049032,0.0761538667159887,0.0578059342030825,0.0562723919821819,0.0668128965329172,0.0549343874408923
"12",0.0626042867514305,0.0644746932679685,0.0553142080260838,0.0479532075772751,0.0714121758215076,0.047983785168315
"13",0.0733649143720332,0.0751511641840768,0.0608120486113464,0.0626929384906883,0.0746531526739983,0.059162162661591
"14",0.07782803465398,0.0566039558997994,0.0558364096799943,0.050651801471231,0.0551805094952407,0.0449030689210916
"15",0.0800139703193373,0.0657950688386088,0.0542750014658393,0.0531198187596166,0.0590596847397312,0.0546886382833591
"16",0.079581950703491,0.0684280194766693,0.0533948848893614,0.051365827969502,0.0710054451481363,0.0527578249314918
"17",0.062087059839984,0.0633803756288184,0.0560808283232942,0.0550123950466524,0.0563530238289521,0.0580203395012627
"18",0.0706172859962523,0.0641441293910045,0.067071296186402,0.0538238261375533,0.0676384828288646,0.0490945981530507
"19",0.0989319251819404,0.0587635618017997,0.0713861287166146,0.0548360983614347,0.0527862361106389,0.0482338957082617
"20",0.0617152846366781,0.0561150018352964,0.0543828625191458,0.0497531475140102,0.0604537033596782,0.047303797952229
"21",0.0757721268440621,0.0667583409810602,0.0700201932287932,0.0525961814645825,0.062980840588728,0.0506406092282626
"22",0.0715754294139936,0.072783528690914,0.0633347759312791,0.0651476961301663,0.0649652453731976,0.0469482280796466
"23",0.107179170944738,0.0643340916036242,0.0608017195380615,0.0599277771260462,0.0647757069672225,0.0533270172446742
"24",0.0604925251064832,0.0574945732697979,0.051320466867178,0.0518193999771695,0.0588096222354074,0.050061450483101
"25",0.104544364062205,0.0706447319458449,0.0624045794705026,0.0563443400418635,0.0669107167861931,0.0579099428540678
"26",0.0746714223854521,0.0570491809148784,0.0615192391553564,0.0532223375218896,0.0623762094282189,0.0462577861218154
"27",0.0576723517729414,0.0621820554419847,0.0575588911020948,0.0491285422715731,0.0603392573301333,0.0457989335956793
"28",0.07182234062597,0.0630332874745749,0.0454506636840104,0.0439358175965452,0.0574953624132193,0.0424261250196057
"29",0.08442456496133,0.0702764452579105,0.0522283797317272,0.0429445718915508,0.0818049899969039,0.039918256748266
"30",0.0810181180655881,0.0636179674305357,0.0464583437183667,0.0480393741392592,0.0715853015110743,0.0603538650684604
"31",0.0498138069417362,0.0807248223551032,0.0459128337284104,0.0446543320473799,0.074649708472564,0.0467391677300475
"32",0.0730305089933906,0.0717035659157304,0.0624639854002884,0.0624983241782148,0.0682084593949203,0.0626369829436398
"33",0.0870129659555004,0.0660876574293675,0.0497759356375537,0.0555613929766371,0.0634949106265712,0.0570491766854291
"34",0.0808353238530266,0.0586534088945438,0.0464427515612758,0.0549384175605287,0.0579743659708547,0.0428831743294835
"35",0.0921322188305622,0.086519250031224,0.0668089652946403,0.0605049791685146,0.078524809526858,0.0597994176447839
"36",0.0550369645338397,0.0605531861387409,0.0489794094422176,0.0482085031460718,0.0549615025316946,0.0484776737212544
"37",0.0771850279952625,0.0712068192497469,0.0748558643418119,0.0579011765611464,0.0660018282677741,0.070941703080481
"38",0.0746993029737007,0.0721119189117957,0.0575048602848503,0.061742921055474,0.0732762157313819,0.0577299392772615
"39",0.0665542624416482,0.0637570151580416,0.139013047541380,0.052399266205908,0.0612610754442514,0.0489137416492575
"40",0.122508857734624,0.0845843943593201,0.0662110248564046,0.0682554717266071,0.0822180915884243,0.0589723984832336
"41",0.0614902378793762,0.0686993786692673,0.0533801111596243,0.0500782672627496,0.0654253044161536,0.0469508159481732
"42",0.0808265071079805,0.0661231536431285,0.0536776850332232,0.058476253178888,0.0755857700338882,0.0581525427136201
"43",0.0832039887102966,0.0673573323659453,0.152426109394492,0.0689446507871333,0.0686567660394255,0.0536829911714551
"44",0.0768976333513885,0.0748158331821317,0.0644169673701718,0.0695398729408377,0.0722381458122732,0.0588849438455019
"45",0.085940642870149,0.0684609176407545,0.0557873672325838,0.0540743572121481,0.0691489942852249,0.0552635625326069
"46",0.0706022067836559,0.0667562485079699,0.0577501523388972,0.0495991550234362,0.0680855467224278,0.0480108026279605
"47",0.0654936622464876,0.0606261934295447,0.0565314437078211,0.0558283081087119,0.0605591529938059,0.052959678455602
"48",0.0838661559773456,0.0675783597052648,0.0710077603991958,0.057085627387514,0.0642307830171345,0.0531939226044443
"49",0.0595700917114504,0.0573112181429973,0.0482496347208235,0.0474475435982422,0.0603429705642414,0.0455686112743775
"50",0.0957894466153122,0.0642322196340521,0.0514596545136679,0.0481075658243561,0.0621440875407863,0.0475496151453412
"51",0.0967505767996624,0.0552473594572759,0.0579369937624502,0.0526978107726653,0.0538275804632507,0.0476667841986975
"52",0.0663058801925368,0.0708977273260962,0.0461115469387281,0.0490667870019901,0.0747945394709356,0.0446039898988562
"53",0.125204342505842,0.0659792221436315,0.074297626577151,0.0564384399220128,0.0600685330197072,0.0523933647507193
"54",0.0777366926492952,0.0771887101927764,0.0573842519761737,0.0734724646063003,0.0821910727805727,0.0570808757875489
"55",0.0687565947800459,0.0711320873184291,0.0606822450027848,0.06066540072884,0.0660867740451587,0.0616856561138937
"56",0.0793220796062194,0.0924516243041687,0.0860892151841186,0.0782425115269944,0.091923520520907,0.0692170240882665
"57",0.0968345838753775,0.0556401979311279,0.051914167060658,0.0474499204082385,0.0545123025705377,0.0485657226862035
"58",0.063764693430297,0.0602499487300862,0.0739968782152505,0.0497501109078416,0.0593439305942353,0.0492672649329717
"59",0.106575652955550,0.085447115474869,0.0617759586404342,0.0676231147209518,0.0724971374744473,0.0642594220906964
"60",0.100384516168162,0.0849407169387511,0.0705011666351157,0.0589645382675029,0.0738524837928515,0.063157189871508
"61",0.107827636944171,0.0774907664090532,0.0590589459497586,0.0634627631751229,0.0787007423469357,0.0656866752326022
"62",0.168071925869484,0.0780154460874085,0.0575025271389127,0.089657761592069,0.0867511338244766,0.0598040255103633
"63",0.0931077653881545,0.0570921506564748,0.0491145781449381,0.0545810596362127,0.0589747917842236,0.0514388950192205
"64",0.0815467209949578,0.0617525087364956,0.0576592629281111,0.0458146072720053,0.0610557716468507,0.0442154180351002
"65",0.083596998764042,0.0651196902206681,0.0504917305968007,0.0519280316163764,0.06695440121089,0.0464825916430303
"66",0.0682534594601686,0.075096285041924,0.0555170439300368,0.0647537403444837,0.0668523673882523,0.0530721130249778
"67",0.0745461333282634,0.0620406467455155,0.058323187649105,0.0571640077056971,0.0570121621387763,0.0507273219013981
"68",0.0781860095165486,0.0867480084948196,0.0659929947741308,0.0643801071797391,0.0879778794850722,0.0610959022613008
"69",0.090725624265353,0.0719224314609613,0.0574832951045743,0.0595670511789654,0.0787693057068877,0.0618975094526216
"70",0.0615978595868241,0.0645362386128175,0.0520448244350232,0.0467536274903629,0.0652905988205368,0.0429049770763268
"71",0.0632520841246454,0.0798087054993717,0.0793103772593734,0.0563886001222681,0.0777892468801436,0.0513287706094207
"72",0.0654110165653283,0.071039537802652,0.0658738535604804,0.0607722076326276,0.0627166090969956,0.0515862763775503
"73",0.0619756536481874,0.0608795887184167,0.04948888846159,0.0443080803254466,0.0572510993720168,0.0451399593604029
"74",0.0613096277289607,0.06445126629915,0.0688337913507089,0.0500889430654255,0.0666195399922166,0.0516630027440618
"75",0.0680377866974268,0.0579744409714186,0.0546553588494932,0.0521193622826845,0.0570977472595543,0.0451185477901629
"76",0.0946361911345292,0.0677332309965491,0.0749160837305585,0.0628288922303241,0.0599766860063306,0.0633352594121095
"77",0.110320674821620,0.0843871323498334,0.0875813886296678,0.0667880165761463,0.0772807601048257,0.0662587875614469
"78",0.0968588706678073,0.0962233591068205,0.0840773530190765,0.0795799154753754,0.0978683209158232,0.0737657974714947
"79",0.0935307864700355,0.074359846304378,0.090292168725555,0.0878463936517797,0.071368184222006,0.0734907585161108
"80",0.0759531673564088,0.0612969379969002,0.0549021405900415,0.0508501554284328,0.058038269903708,0.0449296433626508
"81",0.0788305865355523,0.0694051236669976,0.058751521761847,0.0542870544353058,0.0607251090176296,0.0689788735595935
"82",0.0612681002105408,0.0596907405759376,0.0504149942937592,0.0473026093732536,0.0548884022127372,0.0441524862580405
"83",0.0668599711435518,0.0738950260698779,0.0698228074440963,0.0554084873988774,0.0690584974365436,0.0544686084813719
"84",0.0935751587538889,0.0752027418853048,0.0642252468496112,0.0569247545626788,0.0786609803477034,0.0627268014869161
"85",0.0797024856647401,0.0824203430702338,0.0552703887275355,0.0691793562867854,0.0808080706195311,0.0715679892058469
"86",0.107299011928434,0.0705945702223072,0.0541773352722393,0.0434243261595885,0.0740569833409107,0.042496006826298
"87",0.0863119090603952,0.0619587123414144,0.0648127217627972,0.0550573037799172,0.0732077463182887,0.0621427619996095
"88",0.0599720234723774,0.0738855789817487,0.0630301023137425,0.0573767286182653,0.0655356074778027,0.0543419380311628
"89",0.0915876488213503,0.0681169328184056,0.0566926827991492,0.0562489927689997,0.0713257841314023,0.052515473049712
"90",0.0588157733738919,0.0755193872471979,0.0549173962229541,0.0572721240972817,0.0747511662273553,0.0600043540401945
"91",0.0716298482346053,0.0597308488883904,0.0475873696372236,0.0467856912790282,0.0590016833543024,0.0473167097880761
"92",0.0693496302654928,0.0842185272634974,0.0594696541435363,0.0559784608912633,0.0770341138696038,0.055267602951828
"93",0.0682406095460018,0.0777668128939037,0.0590990104128123,0.0562893754270722,0.0699478246281032,0.0539229961299959
"94",0.07568331328095,0.0770282941896988,0.079614570882281,0.055214407249756,0.0710648688093044,0.056113556445467
"95",0.0555861650256955,0.0577424247396228,0.0431355446027677,0.0494596794456978,0.061169293843959,0.051830099626301
"96",0.0997899143357766,0.0704728756848773,0.0627489517785976,0.0768191769186875,0.0753384485996122,0.0591180394426512
"97",0.117200701641869,0.0746792659956241,0.0475981912318915,0.0503797205205877,0.0766480943677478,0.0532485988673322
"98",0.093001834772954,0.0728877232667316,0.0742389560647002,0.0556879798345038,0.0714937528386183,0.0549320172589142
"99",0.0902924131284517,0.0632642898311184,0.0563786782977134,0.047989201982756,0.0642528629129224,0.0621944058799497
"100",0.0990668639469747,0.0721030576149748,0.0511849680978107,0.0550401785485753,0.0890996873898173,0.0443987016513292
